IncidentType,StateAbbreviation,State,Region,Year,Month,Count,Duration
Flood,CA,California,9,1969,8-Aug,1,1.0
Flood,CA,California,9,1970,2-Feb,17,1.0
Flood,CA,California,9,1972,1-Jan,1,1.0
Flood,CA,California,9,1972,4-Apr,2,1.0
Flood,CA,California,9,1972,6-Jun,1,1.0
Flood,CA,California,9,1973,2-Feb,6,1.0
Flood,CA,California,9,1974,1-Jan,7,1.0
Flood,CA,California,9,1974,5-May,1,1.0
Flood,CA,California,9,1976,9-Sep,3,1.0
Flood,CA,California,9,1978,10-Oct,1,1.0
Flood,CA,California,9,1978,2-Feb,14,1.0
Flood,CA,California,9,1979,7-Jul,1,1.0
Flood,CA,California,9,1980,1-Jan,8,1.0
Flood,CA,California,9,1980,10-Oct,1,1.0
Flood,CA,California,9,1982,12-Dec,10,21.0
Flood,CA,California,9,1982,8-Aug,1,22.0
Flood,CA,California,9,1983,6-Jun,3,231.0
Flood,CA,California,9,1983,8-Aug,2,4.0
Flood,CA,California,9,1986,2-Feb,39,27.0
Flood,CA,California,9,1988,1-Jan,5,6.0
Flood,CA,California,9,1992,2-Feb,5,9.0
Flood,CA,California,9,1993,1-Jan,27,75.0
Flood,CO,Colorado,8,1955,5-May,1,1.0
Flood,CO,Colorado,8,1956,6-Jun,1,1.0
Flood,CO,Colorado,8,1969,5-May,15,1.0
Flood,CO,Colorado,8,1970,9-Sep,16,1.0
Flood,CO,Colorado,8,1973,5-May,16,1.0
Flood,CO,Colorado,8,1973,7-Jul,16,1.0
Flood,CO,Colorado,8,1976,8-Aug,4,1.0
Flood,CO,Colorado,8,1982,7-Jul,1,1.0
Flood,CO,Colorado,8,1984,7-Jul,15,1.0
Flood,CO,Colorado,8,1997,7-Jul,13,16.0
Flood,CT,Connecticut,1,1982,6-Jun,8,1.0
Flood,CT,Connecticut,1,1984,5-May,6,7.0
Flood,CT,Connecticut,1,1992,12-Dec,3,4.0
Flood,DE,Delaware,3,1962,3-Mar,1,1.0
Flood,DE,Delaware,3,1992,1-Jan,2,2.0
Flood,FL,Florida,4,1953,10-Oct,1,1.0
Flood,FL,Florida,4,1962,12-Dec,1,1.0
Flood,FL,Florida,4,1970,7-Jul,3,1.0
Flood,FL,Florida,4,1973,5-May,13,1.0
Flood,FL,Florida,4,1975,8-Aug,8,1.0
Flood,FL,Florida,4,1975,9-Sep,6,1.0
Flood,FL,Florida,4,1979,3-Mar,2,1.0
Flood,FL,Florida,4,1979,9-Sep,3,1.0
Flood,FL,Florida,4,1982,7-Jul,4,1.0
Flood,FL,Florida,4,1990,3-Mar,11,25.0
Flood,FL,Florida,4,1992,6-Jun,4,8.0
Flood,FL,Florida,4,1994,7-Jul,14,28.0
Flood,FL,Florida,4,1995,10-Oct,3,39.0
Flood,FM,Federated States of Micronesia,9,1979,12-Dec,1,1.0
Flood,GA,Georgia,4,1961,3-Mar,1,1.0
Flood,GA,Georgia,4,1963,3-Mar,1,1.0
Flood,GA,Georgia,4,1964,11-Nov,1,1.0
Flood,GA,Georgia,4,1966,3-Mar,23,1.0
Flood,GA,Georgia,4,1976,6-Jun,8,1.0
Flood,GA,Georgia,4,1977,11-Nov,1,1.0
Flood,GA,Georgia,4,1979,3-Mar,3,1.0
Flood,GA,Georgia,4,1990,10-Oct,9,19.0
Flood,GA,Georgia,4,1991,3-Mar,15,21.0
Flood,HI,Hawaii,9,1963,4-Apr,1,1.0
Flood,HI,Hawaii,9,1968,9-Sep,1,1.0
Flood,HI,Hawaii,9,1974,5-May,2,1.0
Flood,HI,Hawaii,9,1979,3-Mar,1,1.0
Flood,HI,Hawaii,9,1980,2-Feb,1,1.0
Flood,HI,Hawaii,9,1982,4-Apr,1,1.0
Flood,HI,Hawaii,9,1988,11-Nov,1,52.0
Flood,HI,Hawaii,9,1996,11-Nov,1,35.0
Flood,IA,Iowa,7,1953,6-Jun,1,1.0
Flood,IA,Iowa,7,1954,6-Jun,1,1.0
Flood,IA,Iowa,7,1958,7-Jul,1,1.0
Flood,IA,Iowa,7,1961,3-Mar,1,1.0
Flood,IA,Iowa,7,1962,9-Sep,1,1.0
Flood,IA,Iowa,7,1965,4-Apr,68,1.0
Flood,IA,Iowa,7,1968,8-Aug,12,1.0
Flood,IA,Iowa,7,1969,4-Apr,40,1.0
Flood,IA,Iowa,7,1969,8-Aug,47,1.0
Flood,IA,Iowa,7,1972,8-Aug,4,1.0
Flood,IA,Iowa,7,1972,9-Sep,17,1.0
Flood,IA,Iowa,7,1973,5-May,26,1.0
Flood,IA,Iowa,7,1974,6-Jun,39,1.0
Flood,IA,Iowa,7,1987,5-May,4,6.0
Flood,IA,Iowa,7,1990,5-May,39,50.0
Flood,IA,Iowa,7,1990,7-Jul,17,38.0
Flood,IA,Iowa,7,1991,6-Jun,16,15.0
Flood,IA,Iowa,7,1992,9-Sep,9,2.0
Flood,IA,Iowa,7,1993,3-Mar,15,18.0
Flood,IA,Iowa,7,1993,4-Apr,99,172.0
Flood,IA,Iowa,7,1998,6-Jun,83,33.0
Flood,IA,Iowa,7,2002,6-Jun,21,23.0
Flood,ID,Idaho,10,1956,4-Apr,1,1.0
Flood,ID,Idaho,10,1957,5-May,1,1.0
Flood,ID,Idaho,10,1961,6-Jun,1,1.0
Flood,ID,Idaho,10,1962,2-Feb,1,1.0
Flood,ID,Idaho,10,1963,2-Feb,1,1.0
Flood,ID,Idaho,10,1964,12-Dec,27,1.0
Flood,ID,Idaho,10,1972,3-Mar,1,1.0
Flood,ID,Idaho,10,1974,1-Jan,9,1.0
Flood,ID,Idaho,10,1976,6-Jun,5,1.0
Flood,ID,Idaho,10,2005,5-May,1,15.0
Flood,IL,Illinois,5,1957,6-Jun,1,1.0
Flood,IL,Illinois,5,1961,5-May,1,1.0
Flood,IL,Illinois,5,1969,6-Jun,10,1.0
Flood,IL,Illinois,5,1969,8-Aug,15,1.0
Flood,IL,Illinois,5,1972,9-Sep,3,1.0
Flood,IL,Illinois,5,1973,4-Apr,52,1.0
Flood,IL,Illinois,5,1974,6-Jun,46,1.0
Flood,IL,Illinois,5,1979,4-Apr,29,1.0
Flood,IL,Illinois,5,1985,2-Feb,23,42.0
Flood,IL,Illinois,5,1986,9-Sep,8,25.0
Flood,IL,Illinois,5,1987,8-Aug,3,18.0
Flood,IL,Illinois,5,1992,4-Apr,1,39.0
Flood,IL,Illinois,5,1993,4-Apr,39,193.0
Flood,IL,Illinois,5,2001,4-Apr,10,42.0
Flood,IN,Indiana,5,1954,10-Oct,1,1.0
Flood,IN,Indiana,5,1959,1-Jan,1,1.0
Flood,IN,Indiana,5,1961,5-May,1,1.0
Flood,IN,Indiana,5,1964,3-Mar,1,1.0
Flood,IN,Indiana,5,1968,7-Jul,12,1.0
Flood,IN,Indiana,5,1978,3-Mar,2,1.0
Flood,IN,Indiana,5,1979,7-Jul,18,1.0
Flood,IN,Indiana,5,1982,3-Mar,5,1.0
Flood,IN,Indiana,5,1990,11-Nov,1,18.0
Flood,IN,Indiana,5,1991,12-Dec,73,26.0
Flood,IN,Indiana,5,1992,8-Aug,6,2.0
Flood,IN,Indiana,5,1996,1-Jan,56,7.0
Flood,KS,Kansas,7,1957,9-Sep,1,1.0
Flood,KS,Kansas,7,1958,11-Nov,1,1.0
Flood,KS,Kansas,7,1965,6-Jun,21,1.0
Flood,KS,Kansas,7,1973,5-May,64,1.0
Flood,KS,Kansas,7,1974,6-Jun,1,1.0
Flood,KS,Kansas,7,1976,7-Jul,10,1.0
Flood,KS,Kansas,7,1977,9-Sep,10,1.0
Flood,KS,Kansas,7,1979,6-Jun,2,1.0
Flood,KS,Kansas,7,1982,6-Jun,1,1.0
Flood,KS,Kansas,7,1986,10-Oct,10,3.0
Flood,KS,Kansas,7,1993,6-Jun,57,100.0
Flood,KS,Kansas,7,2011,6-Jun,4,62.0
Flood,KY,Kentucky,4,1957,1-Jan,1,1.0
Flood,KY,Kentucky,4,1962,3-Mar,1,1.0
Flood,KY,Kentucky,4,1963,3-Mar,1,1.0
Flood,KY,Kentucky,4,1964,3-Mar,1,1.0
Flood,KY,Kentucky,4,1967,3-Mar,18,1.0
Flood,KY,Kentucky,4,1969,7-Jul,11,1.0
Flood,KY,Kentucky,4,1970,2-Feb,12,1.0
Flood,KY,Kentucky,4,1970,6-Jun,13,1.0
Flood,KY,Kentucky,4,1972,5-May,10,1.0
Flood,KY,Kentucky,4,1973,5-May,5,1.0
Flood,KY,Kentucky,4,1975,3-Mar,17,1.0
Flood,KY,Kentucky,4,1975,5-May,4,1.0
Flood,KY,Kentucky,4,1977,4-Apr,15,1.0
Flood,KY,Kentucky,4,1978,12-Dec,37,1.0
Flood,KY,Kentucky,4,1979,7-Jul,1,1.0
Flood,KY,Kentucky,4,1982,9-Sep,1,1.0
Flood,KY,Kentucky,4,1989,1-Jan,67,55.0
Flood,KY,Kentucky,4,1989,10-Oct,11,3.0
Flood,KY,Kentucky,4,1989,6-Jun,12,22.0
Flood,KY,Kentucky,4,1991,12-Dec,19,59.0
Flood,LA,Louisiana,6,1953,5-May,1,1.0
Flood,LA,Louisiana,6,1958,5-May,1,1.0
Flood,LA,Louisiana,6,1973,4-Apr,37,1.0
Flood,LA,Louisiana,6,1974,2-Feb,6,1.0
Flood,LA,Louisiana,6,1975,4-Apr,7,1.0
Flood,LA,Louisiana,6,1977,5-May,8,1.0
Flood,LA,Louisiana,6,1978,5-May,4,1.0
Flood,LA,Louisiana,6,1978,9-Sep,2,1.0
Flood,LA,Louisiana,6,1979,5-May,10,1.0
Flood,LA,Louisiana,6,1979,9-Sep,3,1.0
Flood,LA,Louisiana,6,1980,4-Apr,12,1.0
Flood,LA,Louisiana,6,1980,5-May,6,1.0
Flood,LA,Louisiana,6,1983,1-Jan,19,1.0
Flood,LA,Louisiana,6,1983,4-Apr,10,1.0
Flood,LA,Louisiana,6,1984,10-Oct,4,1.0
Flood,LA,Louisiana,6,1989,11-Nov,3,3.0
Flood,LA,Louisiana,6,1989,5-May,30,24.0
Flood,LA,Louisiana,6,1989,6-Jun,19,27.0
Flood,LA,Louisiana,6,1991,4-Apr,15,15.0
Flood,LA,Louisiana,6,1993,1-Jan,9,6.0
Flood,MA,Massachusetts,1,1972,3-Mar,4,1.0
Flood,MA,Massachusetts,1,1978,2-Feb,8,3.0
Flood,MA,Massachusetts,1,1987,3-Mar,8,15.0
Flood,MA,Massachusetts,1,1996,10-Oct,10,6.0
Flood,MA,Massachusetts,1,1998,6-Jun,7,24.0
Flood,MA,Massachusetts,1,2004,4-Apr,5,30.0
Flood,MD,Maryland,3,1962,3-Mar,1,1.0
Flood,MD,Maryland,3,1971,8-Aug,9,1.0
Flood,MD,Maryland,3,1972,6-Jun,21,1.0
Flood,MD,Maryland,3,1975,10-Oct,14,1.0
Flood,MD,Maryland,3,1976,10-Oct,2,1.0
Flood,MD,Maryland,3,1986,11-Nov,1,3.0
Flood,MD,Maryland,3,1996,1-Jan,6,13.0
Flood,ME,Maine,2,1970,2-Feb,15,1.0
Flood,ME,Maine,2,1972,3-Mar,7,1.0
Flood,ME,Maine,2,1973,5-May,3,1.0
Flood,ME,Maine,2,1974,1-Jan,12,1.0
Flood,ME,Maine,2,1978,2-Feb,4,1.0
Flood,ME,Maine,2,1987,3-Mar,14,14.0
Flood,ME,Maine,2,1989,5-May,4,9.0
Flood,ME,Maine,2,1992,3-Mar,10,28.0
Flood,ME,Maine,2,1993,4-Apr,12,7.0
Flood,ME,Maine,2,1994,4-Apr,1,25.0
Flood,ME,Maine,2,1996,10-Oct,3,7.0
Flood,ME,Maine,2,2007,3-Mar,4,3.0
Flood,ME,Maine,2,2008,4-Apr,7,17.0
Flood,MH,Marshall Islands,9,1992,1-Jan,6,1.0
Flood,MI,Michigan,5,1972,12-Dec,9,1.0
Flood,MI,Michigan,5,1973,4-Apr,14,1.0
Flood,MI,Michigan,5,1975,4-Apr,17,1.0
Flood,MI,Michigan,5,1975,9-Sep,16,1.0
Flood,MI,Michigan,5,1980,9-Sep,10,1.0
Flood,MI,Michigan,5,1982,3-Mar,2,1.0
Flood,MI,Michigan,5,1985,9-Sep,21,24.0
Flood,MI,Michigan,5,1986,9-Sep,30,31.0
Flood,MI,Michigan,5,2002,4-Apr,6,30.0
Flood,MN,Minnesota,5,1957,6-Jun,1,1.0
Flood,MN,Minnesota,5,1965,4-Apr,65,1.0
Flood,MN,Minnesota,5,1966,3-Mar,25,1.0
Flood,MN,Minnesota,5,1968,8-Aug,5,1.0
Flood,MN,Minnesota,5,1968,9-Sep,1,1.0
Flood,MN,Minnesota,5,1969,4-Apr,70,1.0
Flood,MN,Minnesota,5,1969,8-Aug,4,1.0
Flood,MN,Minnesota,5,1970,7-Jul,11,1.0
Flood,MN,Minnesota,5,1972,8-Aug,18,1.0
Flood,MN,Minnesota,5,1974,6-Jun,12,1.0
Flood,MN,Minnesota,5,1974,7-Jul,6,1.0
Flood,MN,Minnesota,5,1975,7-Jul,1,1.0
Flood,MN,Minnesota,5,1978,4-Apr,10,1.0
Flood,MN,Minnesota,5,1979,4-Apr,11,1.0
Flood,MN,Minnesota,5,1989,3-Mar,8,41.0
Flood,MN,Minnesota,5,1996,3-Mar,26,96.0
Flood,MN,Minnesota,5,1997,3-Mar,59,65.0
Flood,MN,Minnesota,5,2001,3-Mar,66,103.0
Flood,MN,Minnesota,5,2006,3-Mar,9,35.0
Flood,MN,Minnesota,5,2010,3-Mar,28,57.0
Flood,MO,Missouri,7,1960,4-Apr,1,1.0
Flood,MO,Missouri,7,1961,5-May,1,1.0
Flood,MO,Missouri,7,1964,7-Jul,1,1.0
Flood,MO,Missouri,7,1965,7-Jul,18,1.0
Flood,MO,Missouri,7,1973,11-Nov,36,1.0
Flood,MO,Missouri,7,1974,6-Jun,22,1.0
Flood,MO,Missouri,7,1976,7-Jul,4,1.0
Flood,MO,Missouri,7,1977,9-Sep,6,1.0
Flood,MO,Missouri,7,1979,3-Mar,2,1.0
Flood,MO,Missouri,7,1982,12-Dec,14,1.0
Flood,MO,Missouri,7,1982,8-Aug,3,1.0
Flood,MO,Missouri,7,1984,6-Jun,11,11.0
Flood,MO,Missouri,7,1986,9-Sep,30,28.0
Flood,MO,Missouri,7,1990,5-May,10,17.0
Flood,MO,Missouri,7,1993,4-Apr,8,45.0
Flood,MO,Missouri,7,1993,6-Jun,105,138.0
Flood,MO,Missouri,7,2000,5-May,10,2.0
Flood,MO,Missouri,7,2011,6-Jun,28,62.0
Flood,MP,Northern Mariana Islands,9,1978,8-Aug,1,1.0
Flood,MS,Mississippi,4,1961,2-Feb,1,1.0
Flood,MS,Mississippi,4,1972,1-Jan,9,1.0
Flood,MS,Mississippi,4,1974,4-Apr,30,1.0
Flood,MS,Mississippi,4,1975,4-Apr,5,1.0
Flood,MS,Mississippi,4,1983,12-Dec,1,1.0
Flood,MS,Mississippi,4,1991,2-Feb,18,33.0
Flood,MS,Mississippi,4,1997,2-Feb,4,53.0
Flood,MS,Mississippi,4,2011,4-Apr,14,52.0
Flood,MT,Montana,8,1953,6-Jun,1,1.0
Flood,MT,Montana,8,1964,6-Jun,1,1.0
Flood,MT,Montana,8,1974,1-Jan,7,1.0
Flood,MT,Montana,8,1975,6-Jun,14,1.0
Flood,MT,Montana,8,1978,5-May,7,1.0
Flood,MT,Montana,8,1981,5-May,10,1.0
Flood,MT,Montana,8,1986,2-Feb,16,12.0
Flood,MT,Montana,8,1986,9-Sep,7,34.0
Flood,NC,North Carolina,4,1962,3-Mar,1,1.0
Flood,NC,North Carolina,4,1964,10-Oct,1,1.0
Flood,NC,North Carolina,4,1973,6-Jun,9,1.0
Flood,NC,North Carolina,4,1977,11-Nov,16,1.0
Flood,NC,North Carolina,4,1979,9-Sep,1,1.0
Flood,NC,North Carolina,4,1995,10-Oct,15,3.0
Flood,ND,North Dakota,8,1965,5-May,10,1.0
Flood,ND,North Dakota,8,1966,3-Mar,16,1.0
Flood,ND,North Dakota,8,1966,7-Jul,8,1.0
Flood,ND,North Dakota,8,1969,4-Apr,46,1.0
Flood,ND,North Dakota,8,1970,6-Jun,21,1.0
Flood,ND,North Dakota,8,1972,6-Jun,7,1.0
Flood,ND,North Dakota,8,1974,5-May,18,1.0
Flood,ND,North Dakota,8,1975,5-May,15,1.0
Flood,ND,North Dakota,8,1975,7-Jul,13,1.0
Flood,ND,North Dakota,8,1976,4-Apr,10,1.0
Flood,ND,North Dakota,8,1978,4-Apr,25,1.0
Flood,ND,North Dakota,8,1979,4-Apr,42,1.0
Flood,ND,North Dakota,8,1982,5-May,3,1.0
Flood,ND,North Dakota,8,1989,3-Mar,6,41.0
Flood,ND,North Dakota,8,1993,6-Jun,39,95.0
Flood,ND,North Dakota,8,1997,2-Feb,53,86.0
Flood,ND,North Dakota,8,1998,3-Mar,16,139.0
Flood,ND,North Dakota,8,1999,3-Mar,42,141.0
Flood,ND,North Dakota,8,2001,3-Mar,36,162.0
Flood,ND,North Dakota,8,2010,2-Feb,18,64.0
Flood,ND,North Dakota,8,2011,4-Apr,21,88.0
Flood,ND,North Dakota,8,2013,4-Apr,6,16.0
Flood,NE,Nebraska,7,1960,4-Apr,1,1.0
Flood,NE,Nebraska,7,1962,5-May,1,1.0
Flood,NE,Nebraska,7,1962,9-Sep,1,1.0
Flood,NE,Nebraska,7,1963,7-Jul,1,1.0
Flood,NE,Nebraska,7,1964,7-Jul,1,1.0
Flood,NE,Nebraska,7,1966,8-Aug,8,1.0
Flood,NE,Nebraska,7,1967,7-Jul,56,1.0
Flood,NE,Nebraska,7,1971,2-Feb,19,1.0
Flood,NE,Nebraska,7,1971,7-Jul,9,1.0
Flood,NE,Nebraska,7,1973,10-Oct,15,1.0
Flood,NE,Nebraska,7,1978,3-Mar,21,1.0
Flood,NE,Nebraska,7,1991,5-May,7,37.0
Flood,NE,Nebraska,7,1992,7-Jul,8,19.0
Flood,NE,Nebraska,7,1993,3-Mar,13,15.0
Flood,NE,Nebraska,7,1993,6-Jun,52,44.0
Flood,NE,Nebraska,7,2010,3-Mar,37,29.0
Flood,NE,Nebraska,7,2011,6-Jun,18,46.0
Flood,NH,New Hampshire,3,1973,7-Jul,10,1.0
Flood,NH,New Hampshire,3,1974,1-Jan,4,1.0
Flood,NH,New Hampshire,3,1978,2-Feb,1,1.0
Flood,NH,New Hampshire,3,1979,3-Mar,1,1.0
Flood,NH,New Hampshire,3,1986,7-Jul,3,13.0
Flood,NH,New Hampshire,3,1987,3-Mar,8,13.0
Flood,NH,New Hampshire,3,1990,8-Aug,8,5.0
Flood,NH,New Hampshire,3,1996,10-Oct,12,15.5
Flood,NJ,New Jersey,2,1962,3-Mar,1,1.0
Flood,NJ,New Jersey,2,1968,6-Jun,7,1.0
Flood,NJ,New Jersey,2,1971,9-Sep,21,1.0
Flood,NJ,New Jersey,2,1973,8-Aug,4,1.0
Flood,NJ,New Jersey,2,1975,7-Jul,13,1.0
Flood,NJ,New Jersey,2,1976,8-Aug,4,1.0
Flood,NJ,New Jersey,2,1984,3-Mar,8,12.0
Flood,NJ,New Jersey,2,1992,12-Dec,12,8.0
Flood,NM,New Mexico,6,1954,10-Oct,1,1.0
Flood,NM,New Mexico,6,1955,8-Aug,1,1.0
Flood,NM,New Mexico,6,1965,7-Jul,4,1.0
Flood,NM,New Mexico,6,1972,11-Nov,3,1.0
Flood,NM,New Mexico,6,1972,8-Aug,1,1.0
Flood,NM,New Mexico,6,1972,9-Sep,2,1.0
Flood,NM,New Mexico,6,1973,5-May,11,1.0
Flood,NM,New Mexico,6,1979,1-Jan,5,1.0
Flood,NM,New Mexico,6,1979,6-Jun,6,1.0
Flood,NM,New Mexico,6,1983,9-Sep,3,15.0
Flood,NM,New Mexico,6,1984,8-Aug,3,19.0
Flood,NM,New Mexico,6,1985,1-Jan,5,1.0
Flood,NM,New Mexico,6,1992,5-May,1,4.0
Flood,NM,New Mexico,6,1993,1-Jan,4,54.0
Flood,NV,Nevada,9,1955,12-Dec,1,1.0
Flood,NV,Nevada,9,1955,6-Jun,1,1.0
Flood,NV,Nevada,9,1956,8-Aug,1,1.0
Flood,NV,Nevada,9,1962,2-Feb,1,1.0
Flood,NV,Nevada,9,1963,2-Feb,1,1.0
Flood,NV,Nevada,9,1965,1-Jan,4,1.0
Flood,NV,Nevada,9,1969,4-Apr,1,1.0
Flood,NV,Nevada,9,1981,8-Aug,1,1.0
Flood,NV,Nevada,9,1984,9-Sep,1,1.0
Flood,NV,Nevada,9,1986,2-Feb,6,26.0
Flood,NY,New York,2,1956,3-Mar,1,1.0
Flood,NY,New York,2,1962,3-Mar,1,1.0
Flood,NY,New York,2,1963,8-Aug,1,1.0
Flood,NY,New York,2,1967,10-Oct,2,1.0
Flood,NY,New York,2,1969,8-Aug,1,1.0
Flood,NY,New York,2,1970,7-Jul,4,1.0
Flood,NY,New York,2,1971,9-Sep,13,1.0
Flood,NY,New York,2,1972,6-Jun,26,1.0
Flood,NY,New York,2,1973,3-Mar,8,1.0
Flood,NY,New York,2,1973,7-Jul,6,1.0
Flood,NY,New York,2,1974,11-Nov,1,1.0
Flood,NY,New York,2,1974,7-Jul,4,1.0
Flood,NY,New York,2,1975,10-Oct,16,1.0
Flood,NY,New York,2,1976,6-Jun,2,1.0
Flood,NY,New York,2,1976,7-Jul,7,1.0
Flood,NY,New York,2,1984,3-Mar,12,12.0
Flood,NY,New York,2,1984,9-Sep,3,1.0
Flood,NY,New York,2,1985,3-Mar,2,1.0
Flood,NY,New York,2,1987,4-Apr,5,5.0
Flood,NY,New York,2,1992,12-Dec,5,5.0
Flood,NY,New York,2,1996,1-Jan,41,12.0
Flood,OH,Ohio,5,1959,1-Jan,1,1.0
Flood,OH,Ohio,5,1964,3-Mar,1,1.0
Flood,OH,Ohio,5,1968,6-Jun,28,1.0
Flood,OH,Ohio,5,1972,11-Nov,5,1.0
Flood,OH,Ohio,5,1972,7-Jul,7,1.0
Flood,OH,Ohio,5,1973,4-Apr,8,1.0
Flood,OH,Ohio,5,1974,5-May,3,1.0
Flood,OH,Ohio,5,1974,7-Jul,1,1.0
Flood,OH,Ohio,5,1975,9-Sep,4,1.0
Flood,OH,Ohio,5,1980,8-Aug,7,1.0
Flood,OH,Ohio,5,1982,3-Mar,5,12.0
Flood,OH,Ohio,5,1987,7-Jul,4,10.0
Flood,OH,Ohio,5,1989,5-May,13,35.0
Flood,OH,Ohio,5,1996,1-Jan,13,12.0
Flood,OH,Ohio,5,1996,5-May,16,54.0
Flood,OK,Oklahoma,6,1955,6-Jun,1,1.0
Flood,OK,Oklahoma,6,1957,5-May,1,1.0
Flood,OK,Oklahoma,6,1959,11-Nov,1,1.0
Flood,OK,Oklahoma,6,1959,7-Jul,1,1.0
Flood,OK,Oklahoma,6,1968,5-May,5,1.0
Flood,OK,Oklahoma,6,1971,9-Sep,6,1.0
Flood,OK,Oklahoma,6,1972,1-Jan,12,1.0
Flood,OK,Oklahoma,6,1973,10-Oct,5,1.0
Flood,OK,Oklahoma,6,1973,12-Dec,15,1.0
Flood,OK,Oklahoma,6,1974,11-Nov,13,1.0
Flood,OK,Oklahoma,6,1974,3-Mar,6,1.0
Flood,OK,Oklahoma,6,1974,6-Jun,20,1.0
Flood,OK,Oklahoma,6,1976,6-Jun,2,1.0
Flood,OK,Oklahoma,6,1981,11-Nov,6,1.0
Flood,OK,Oklahoma,6,1982,6-Jun,9,1.0
Flood,OK,Oklahoma,6,1983,10-Oct,18,5.0
Flood,OK,Oklahoma,6,1983,6-Jun,1,1.0
Flood,OK,Oklahoma,6,1984,5-May,4,2.0
Flood,OK,Oklahoma,6,1986,9-Sep,41,20.0
Flood,OK,Oklahoma,6,1987,5-May,16,13.0
Flood,OR,Oregon,10,1955,12-Dec,1,1.0
Flood,OR,Oregon,10,1956,7-Jul,1,1.0
Flood,OR,Oregon,10,1957,3-Mar,1,1.0
Flood,OR,Oregon,10,1963,2-Feb,1,1.0
Flood,OR,Oregon,10,1964,12-Dec,36,1.0
Flood,OR,Oregon,10,1971,2-Feb,2,1.0
Flood,OR,Oregon,10,1972,1-Jan,10,1.0
Flood,OR,Oregon,10,1974,1-Jan,19,1.0
Flood,OR,Oregon,10,1990,1-Jan,2,4.0
Flood,OR,Oregon,10,1995,7-Jul,1,2.0
Flood,OR,Oregon,10,1996,11-Nov,3,25.0
Flood,OR,Oregon,10,1996,2-Feb,27,18.0
Flood,OR,Oregon,10,1998,5-May,1,7.0
Flood,PA,Pennsylvania,3,1955,8-Aug,1,1.0
Flood,PA,Pennsylvania,3,1956,3-Mar,1,1.0
Flood,PA,Pennsylvania,3,1959,1-Jan,1,1.0
Flood,PA,Pennsylvania,3,1969,8-Aug,4,1.0
Flood,PA,Pennsylvania,3,1971,9-Sep,7,1.0
Flood,PA,Pennsylvania,3,1972,6-Jun,67,1.0
Flood,PA,Pennsylvania,3,1972,9-Sep,1,1.0
Flood,PA,Pennsylvania,3,1973,7-Jul,10,1.0
Flood,PA,Pennsylvania,3,1975,9-Sep,30,1.0
Flood,PA,Pennsylvania,3,1976,10-Oct,21,1.0
Flood,PA,Pennsylvania,3,1976,7-Jul,2,1.0
Flood,PA,Pennsylvania,3,1977,7-Jul,8,1.0
Flood,PA,Pennsylvania,3,1980,8-Aug,3,1.0
Flood,PA,Pennsylvania,3,1981,6-Jun,5,1.0
Flood,PA,Pennsylvania,3,1984,8-Aug,7,1.0
Flood,PA,Pennsylvania,3,1985,11-Nov,6,4.0
Flood,PA,Pennsylvania,3,1986,5-May,1,2.0
Flood,PA,Pennsylvania,3,1996,1-Jan,67,14.0
Flood,PA,Pennsylvania,3,1996,11-Nov,1,8.0
Flood,PA,Pennsylvania,3,1996,6-Jun,5,8.0
Flood,PA,Pennsylvania,3,1996,7-Jul,10,1.0
Flood,PA,Pennsylvania,3,1996,9-Sep,6,3.0
Flood,PA,Pennsylvania,3,1999,9-Sep,5,2.0
Flood,PA,Pennsylvania,3,2011,9-Sep,42,43.0
Flood,PR,Puerto Rico,2,1970,10-Oct,60,1.0
Flood,PR,Puerto Rico,2,1974,11-Nov,52,1.0
Flood,PR,Puerto Rico,2,1975,9-Sep,78,1.0
Flood,PR,Puerto Rico,2,1985,10-Oct,48,4.0
Flood,PR,Puerto Rico,2,1985,5-May,20,6.0
Flood,PR,Puerto Rico,2,1986,4-Apr,31,20.0
Flood,PR,Puerto Rico,2,1987,11-Nov,32,16.0
Flood,PR,Puerto Rico,2,1992,1-Jan,35,2.0
Flood,SC,South Carolina,4,1990,10-Oct,13,18.0
Flood,SC,South Carolina,4,1996,9-Sep,5,41.0
Flood,SD,South Dakota,8,1954,7-Jul,1,1.0
Flood,SD,South Dakota,8,1960,4-Apr,1,1.0
Flood,SD,South Dakota,8,1962,7-Jul,1,1.0
Flood,SD,South Dakota,8,1965,5-May,4,1.0
Flood,SD,South Dakota,8,1969,4-Apr,26,1.0
Flood,SD,South Dakota,8,1972,6-Jun,4,1.0
Flood,SD,South Dakota,8,1976,6-Jun,4,1.0
Flood,SD,South Dakota,8,1984,6-Jun,16,1.0
Flood,SD,South Dakota,8,1986,3-Mar,25,50.0
Flood,SD,South Dakota,8,1995,3-Mar,53,112.0
Flood,SD,South Dakota,8,1997,2-Feb,65,111.0
Flood,SD,South Dakota,8,1998,4-Apr,9,59.0
Flood,SD,South Dakota,8,2001,3-Mar,24,61.0
Flood,TN,Tennessee,4,1963,3-Mar,1,1.0
Flood,TN,Tennessee,4,1969,7-Jul,6,1.0
Flood,TN,Tennessee,4,1972,5-May,4,1.0
Flood,TN,Tennessee,4,1973,3-Mar,47,1.0
Flood,TN,Tennessee,4,1973,5-May,6,1.0
Flood,TN,Tennessee,4,1973,6-Jun,12,1.0
Flood,TN,Tennessee,4,1975,3-Mar,46,1.0
